Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Air temperature [K]_roll_mean,Air temperature [K]_roll_std,Air temperature [K]_roll_var,Process temperature [K]_roll_mean,Process temperature [K]_roll_std,Process temperature [K]_roll_var,Rotational speed [rpm]_roll_mean,Rotational speed [rpm]_roll_std,Rotational speed [rpm]_roll_var,Torque [Nm]_roll_mean,Torque [Nm]_roll_std,Torque [Nm]_roll_var,Tool wear [min]_roll_mean,Tool wear [min]_roll_std,Tool wear [min]_roll_var,temp_delta,power,tool_wear_rate,torque_per_rpm,temp_wear_interaction,type_encoded,Torque [Nm]_lag1,Torque [Nm]_lag2,Torque [Nm]_lag3,Tool wear [min]_lag1,Tool wear [min]_lag2,Tool wear [min]_lag3,Rotational speed [rpm]_lag1,Rotational speed [rpm]_lag2,Rotational speed [rpm]_lag3,power_lag1,power_lag2,power_lag3,Torque [Nm]_diff1,Torque [Nm]_pct_change,Tool wear [min]_diff1,Tool wear [min]_pct_change,Rotational speed [rpm]_diff1,Rotational speed [rpm]_pct_change,power_diff1,power_pct_change
301.7,310.6,1486,38.5,78,0,301.78999999999996,0.0737864787404463,0.005444444444914334,310.73,0.09486832983627769,0.009000000005924776,1566.4,149.76143992659703,22428.488888887736,37.279999999999994,7.697589810381489,59.25288888888892,67.3,7.257945837328451,52.67777777759339,8.900000000000034,57211.0,0.05245460659045057,0.02589105581708137,24226.800000000003,0,32.4,29.9,26.2,76.0,73.0,71.0,1680.0,1659.0,1743.0,54432.0,49604.1,45666.6,6.100000000000001,0.18827160493827155,2.0,0.026315789473684292,-194.0,-0.11547619047619051,2779.0,0.05105452674897126
301.7,310.6,1471,43.8,80,0,301.78000000000003,0.07888106377762816,0.006222222222690242,310.7,0.08164965812857373,0.006666666672512968,1577.7,135.91259446177972,18472.233333332195,36.43,6.173068748829692,38.106777777777786,69.7,7.071853442410402,50.01111111093184,8.900000000000034,64429.799999999996,0.05434782608695652,0.029755434782608694,24848.0,0,38.5,32.4,29.9,78.0,76.0,73.0,1486.0,1680.0,1659.0,57211.0,54432.0,49604.1,5.299999999999997,0.1376623376623376,2.0,0.02564102564102555,-15.0,-0.010094212651413192,7218.799999999996,0.12617853210047003
301.8,310.7,1465,35.8,82,0,301.78,0.07888106377762816,0.006222222222690242,310.69,0.07378647877669577,0.005444444450263776,1562.4,139.43791928070416,19442.933333332174,36.230000000000004,6.156126126785326,37.89788888888889,72.0,6.944222218654,48.222222222047876,8.899999999999977,52446.99999999999,0.05593451568894952,0.02442019099590723,25477.399999999998,1,43.8,38.5,32.4,80.0,78.0,76.0,1471.0,1486.0,1680.0,64429.799999999996,57211.0,54432.0,-8.0,-0.182648401826484,2.0,0.02499999999999991,-6.0,-0.004078857919782464,-11982.800000000003,-0.185982262865941
301.7,310.6,1492,42.2,85,0,301.76,0.06992058988133991,0.004888888889354534,310.67,0.06749485581376606,0.0045555555613210705,1559.1,140.80518456363328,19826.099999998834,36.13,6.037300721348904,36.449,74.3,7.0718534424111,50.01111111094172,8.900000000000034,62962.4,0.056932350971198926,0.02826523777628935,26401.000000000004,1,35.8,43.8,38.5,82.0,80.0,78.0,1465.0,1471.0,1486.0,52446.99999999999,64429.799999999996,57211.0,6.400000000000006,0.17877094972067065,3.0,0.03658536585365857,27.0,0.018430034129692796,10515.400000000009,0.20049573855511293
301.8,310.7,1420,52.0,88,0,301.76,0.06992058988133991,0.004888888889354534,310.66999999999996,0.06749485581376606,0.0045555555613210705,1546.0,147.57371039585206,21777.999999998818,37.559999999999995,7.866836156366238,61.887111111111125,76.7,7.257945837329841,52.67777777761358,8.899999999999977,73840.0,0.06192821956368754,0.036593947923997186,27341.6,1,42.2,35.8,43.8,85.0,82.0,80.0,1492.0,1465.0,1471.0,62962.4,52446.99999999999,64429.799999999996,9.799999999999997,0.2322274881516586,3.0,0.03529411764705892,-72.0,-0.04825737265415553,10877.599999999999,0.17276342706123016
301.8,310.6,1295,62.3,91,0,301.75,0.05270462767388284,0.0027777777782426174,310.65,0.052704627723670266,0.0027777777834906725,1502.0,150.5257453062391,22657.999999998756,40.64,10.73656266119552,115.27377777777782,79.2,7.465476095546389,55.733333333174556,8.800000000000011,80678.5,0.07021604938271606,0.04807098765432099,28264.600000000002,0,52.0,42.2,35.8,88.0,85.0,82.0,1420.0,1492.0,1465.0,73840.0,62962.4,52446.99999999999,10.299999999999997,0.19807692307692304,3.0,0.03409090909090917,-125.0,-0.0880281690140845,6838.5,0.09261240520043335
301.8,310.5,1548,34.1,93,0,301.75,0.05270462767388284,0.0027777777782426174,310.63,0.06749485581298824,0.004555555561216072,1525.9,134.60926994659152,18119.655555554345,39.720000000000006,10.876559913665513,118.29955555555557,81.7,7.484057129054919,56.01111111095775,8.699999999999989,52786.8,0.06003873466752744,0.022014202711426727,28876.5,0,62.3,52.0,42.2,91.0,88.0,85.0,1295.0,1420.0,1492.0,80678.5,73840.0,62962.4,-28.199999999999996,-0.4526484751203852,2.0,0.0219780219780219,253.0,0.19536679536679546,-27891.699999999997,-0.34571416176552605
301.8,310.6,1372,54.7,95,0,301.76,0.05163977795394714,0.002666666667132965,310.63,0.06749485581298824,0.004555555561216072,1488.8,118.25847397402603,13985.066666665392,42.57,10.672295389881642,113.89788888888896,84.1,7.519604008476529,56.54444444429628,8.800000000000011,75048.40000000001,0.06919155134741442,0.03983976693372178,29507.000000000004,0,34.1,62.3,52.0,93.0,91.0,88.0,1548.0,1295.0,1420.0,52786.8,80678.5,73840.0,20.6,0.6041055718475072,2.0,0.021505376344086002,-176.0,-0.1136950904392765,22261.600000000006,0.42172664378215785
301.8,310.6,1552,35.9,97,0,301.77000000000004,0.048304589158806,0.002333333333801038,310.62,0.06324555324790879,0.004000000005634066,1478.1,105.27577541337607,11082.988888887598,43.17,10.030182229429116,100.60455555555562,86.5,7.412451985969386,54.94444444430149,8.800000000000011,55716.799999999996,0.062459755312298776,0.02311654861558274,30128.2,1,54.7,34.1,62.3,95.0,93.0,91.0,1372.0,1548.0,1295.0,75048.40000000001,52786.8,80678.5,-18.800000000000004,-0.34369287020109696,2.0,0.021052631578947434,180.0,0.13119533527696792,-19331.600000000013,-0.2575884362624654
301.8,310.6,1441,46.3,100,0,301.77,0.048304589158806,0.002333333333801038,310.61,0.056764621269148975,0.00322222222782992,1454.2,77.92275377291426,6071.955555554224,44.559999999999995,9.309039812044114,86.65822222222232,88.9,7.519604008477222,56.544444444306706,8.800000000000011,66718.3,0.06934812760055478,0.032108183079056864,31060.000000000004,2,35.9,54.7,34.1,97.0,95.0,93.0,1552.0,1372.0,1548.0,55716.799999999996,75048.40000000001,52786.8,10.399999999999999,0.2896935933147633,3.0,0.030927835051546282,-111.0,-0.071520618556701,11001.500000000007,0.19745390977227717
301.7,310.6,1691,27.7,105,0,301.77000000000004,0.048304589158806,0.002333333333801038,310.61,0.056764621269148975,0.00322222222782992,1474.7,108.27336801919905,11723.122222220916,43.480000000000004,10.623851571921659,112.8662222222223,91.6,8.002777295683828,64.04444444431255,8.900000000000034,46840.7,0.06205673758865248,0.016371158392434988,32613.000000000004,1,46.3,35.9,54.7,100.0,97.0,95.0,1441.0,1552.0,1372.0,66718.3,55716.799999999996,75048.40000000001,-18.599999999999998,-0.40172786177105835,5.0,0.050000000000000044,250.0,0.1734906315058986,-19877.600000000006,-0.297933250697335
301.8,310.6,1451,50.7,108,0,301.78000000000003,0.042163702141139084,0.0017777777782466966,310.61,0.056764621269148975,0.00322222222782992,1472.7,108.5337121205451,11779.56666666536,44.17,10.86820541252736,118.11788888888898,94.4,8.382521498125776,70.26666666654081,8.800000000000011,73565.7,0.0743801652892562,0.03491735537190083,33544.8,0,27.7,46.3,35.9,105.0,100.0,97.0,1691.0,1441.0,1552.0,46840.7,66718.3,55716.799999999996,23.000000000000004,0.8303249097472927,3.0,0.02857142857142847,-240.0,-0.14192785334121827,26725.0,0.5705508243899002
301.8,310.6,1452,48.4,110,0,301.78000000000003,0.042163702141139084,0.0017777777782466966,310.6,0.047140452138308996,0.002222222227804201,1471.4,108.71389566706641,11818.7111111098,45.43,10.51465115393226,110.557888888889,97.2,8.456424250887093,71.51111111099134,8.800000000000011,70276.8,0.07570543702684102,0.03331039229181005,34166.0,0,50.7,27.7,46.3,108.0,105.0,100.0,1451.0,1691.0,1441.0,73565.7,46840.7,66718.3,-2.3000000000000043,-0.04536489151873779,2.0,0.0185185185185186,1.0,0.000689179875947632,-3288.899999999994,-0.04470697621309927
301.7,310.6,1406,46.0,112,0,301.78000000000003,0.042163702141139084,0.0017777777782466966,310.6,0.047140452138308996,0.002222222227804201,1462.8,110.29334622823308,12164.622222220896,45.81,10.453436436566372,109.27433333333344,99.9,8.43866761467693,71.21111111099724,8.900000000000034,64676.0,0.07960199004975124,0.032693674484719264,34787.200000000004,0,48.4,50.7,27.7,110.0,108.0,105.0,1452.0,1451.0,1691.0,70276.8,73565.7,46840.7,-2.3999999999999986,-0.04958677685950408,2.0,0.018181818181818077,-46.0,-0.031680440771349905,-5600.800000000003,-0.07969628668351436
301.7,310.5,1567,39.1,114,0,301.77000000000004,0.04830458915881697,0.002333333333802098,310.58000000000004,0.04216370220116245,0.0017777777833083114,1477.5,113.69867584491732,12927.388888887586,44.52,10.400512807869942,108.17066666666673,102.5,8.369919686320019,70.0555555554474,8.800000000000011,61269.700000000004,0.07270408163265306,0.02493622448979592,35397.0,0,46.0,48.4,50.7,112.0,110.0,108.0,1406.0,1452.0,1451.0,64676.0,70276.8,73565.7,-6.899999999999999,-0.15000000000000002,2.0,0.017857142857142794,161.0,0.11450924608819335,-3406.2999999999956,-0.05266714082503554
301.6,310.4,1599,41.7,116,0,301.75,0.07071067812196058,0.005000000000467514,310.56,0.0699205899171892,0.004888888894367741,1507.9,99.19727818846013,9840.099999998747,42.46,8.31948182147048,69.21377777777778,105.0,8.286535263097843,68.66666666656403,8.799999999999955,66678.3,0.0725,0.026062500000000002,36006.399999999994,0,39.1,46.0,48.4,114.0,112.0,110.0,1567.0,1406.0,1452.0,61269.700000000004,64676.0,70276.8,2.6000000000000014,0.06649616368286448,2.0,0.01754385964912286,32.0,0.0204211869814932,5408.5999999999985,0.08827528125647754
301.6,310.4,1455,39.0,118,0,301.72999999999996,0.08232726023769549,0.006777777778245237,310.55000000000007,0.08498365859196516,0.007222222227675694,1498.6,99.37940765905881,9876.266666665397,42.95,7.906431980777845,62.511666666666684,107.5,8.031189202098458,64.49999999990287,8.799999999999955,56745.0,0.08104395604395605,0.026785714285714284,36627.2,1,41.7,39.1,46.0,116.0,114.0,112.0,1599.0,1567.0,1406.0,66678.3,61269.700000000004,64676.0,-2.700000000000003,-0.06474820143884896,2.0,0.01724137931034475,-144.0,-0.09005628517823638,-9933.300000000003,-0.1489735041235305
301.7,310.5,1625,35.9,121,0,301.72,0.07888106377762559,0.006222222222689836,310.54,0.0843274043033339,0.007111111116537935,1523.9,95.70492846939555,9159.43333333212,41.07,6.983321400148906,48.76677777777768,110.1,7.7380732600361455,59.87777777768642,8.800000000000011,58337.5,0.07441574415744158,0.02207872078720787,37570.5,1,39.0,41.7,39.1,118.0,116.0,114.0,1455.0,1599.0,1567.0,56745.0,66678.3,61269.700000000004,-3.1000000000000014,-0.07948717948717954,3.0,0.025423728813559254,170.0,0.11683848797250862,1592.5,0.028064146620847552
301.8,310.6,2672,11.8,124,1,301.71999999999997,0.07888106377762559,0.006222222222689836,310.54,0.0843274043033339,0.007111111116537935,1635.9,376.2887337020737,141593.21111111014,38.660000000000004,11.598965471109905,134.5359999999998,112.8,7.360555534583813,54.177777777692405,8.800000000000011,31529.600000000002,0.04638982416760194,0.004414515525626637,38514.4,0,35.9,39.0,41.7,121.0,118.0,116.0,1625.0,1455.0,1599.0,58337.5,56745.0,66678.3,-24.099999999999998,-0.6713091922005571,3.0,0.024793388429751984,1047.0,0.6443076923076922,-26807.899999999998,-0.45953117634454677
301.8,310.6,1650,31.9,126,0,301.71999999999997,0.07888106377762559,0.006222222222689836,310.54,0.0843274043033339,0.007111111116537935,1656.8,370.01255233963076,136909.288888888,37.22,11.43783196239566,130.82399999999973,115.4,6.915361322602211,47.82222222214259,8.800000000000011,52635.0,0.07631738340399757,0.019321623258631133,39135.600000000006,0,11.8,35.9,39.0,124.0,121.0,118.0,2672.0,1625.0,1455.0,31529.600000000002,58337.5,56745.0,20.099999999999998,1.7033898305084745,2.0,0.016129032258064502,-1022.0,-0.3824850299401198,21105.399999999998,0.6693836902466253
301.8,310.6,1459,40.2,128,0,301.73,0.08232726023769549,0.006777777778245237,310.5400000000001,0.0843274043033339,0.007111111116537935,1633.6,374.8712964323728,140528.48888888792,38.470000000000006,10.954659079841571,120.00455555555537,117.7,6.896859188543149,47.56666666659206,8.800000000000011,58651.8,0.08767123287671233,0.027534246575342466,39756.8,1,31.9,11.8,35.9,126.0,124.0,121.0,1650.0,2672.0,1625.0,52635.0,31529.600000000002,58337.5,8.300000000000004,0.2601880877742948,2.0,0.015873015873015817,-191.0,-0.11575757575757573,6016.800000000003,0.11431176973496737
301.8,310.6,1395,50.5,131,0,301.72999999999996,0.08232726023769549,0.006777777778245237,310.54,0.0843274043033339,0.007111111116537935,1628.0,378.30469788841305,143114.44444444345,38.45,10.930004574564451,119.46499999999982,120.0,7.133644853006021,50.888888888819295,8.800000000000011,70447.5,0.09383954154727794,0.03617478510028653,40688.600000000006,0,40.2,31.9,11.8,128.0,126.0,124.0,1459.0,1650.0,2672.0,58651.8,52635.0,31529.600000000002,10.299999999999997,0.2562189054726367,3.0,0.0234375,-64.0,-0.04386566141192594,11795.699999999997,0.20111403230591374
301.8,310.7,1751,29.3,133,0,301.73,0.08232726023769549,0.006777777778245237,310.55,0.09718253160880592,0.009444444449896562,1657.9,374.646930085142,140360.3222222213,36.54,10.663666244672958,113.71377777777748,122.3,7.257945837336705,52.6777777777132,8.899999999999977,51304.3,0.07591324200913242,0.016723744292237445,41323.1,0,50.5,40.2,31.9,131.0,128.0,126.0,1395.0,1459.0,1650.0,70447.5,58651.8,52635.0,-21.2,-0.41980198019801984,2.0,0.01526717557251911,356.0,0.25519713261648747,-19143.199999999997,-0.27173710919479044
301.8,310.6,1192,68.9,135,0,301.74000000000007,0.08432740427392725,0.007111111111578364,310.55,0.09718253160880592,0.009444444449896562,1636.5,396.1302395256713,156919.1666666657,38.83,14.638841028806432,214.29566666666656,124.6,7.275529763067002,52.933333333273794,8.800000000000011,82128.8,0.11316010058675607,0.05775356244761107,41931.0,0,29.3,50.5,40.2,133.0,131.0,128.0,1751.0,1395.0,1459.0,51304.3,70447.5,58651.8,39.60000000000001,1.3515358361774745,2.0,0.015037593984962516,-559.0,-0.31924614505996574,30824.5,0.6008170855074526
301.9,310.7,1947,25.0,137,0,301.76,0.09660917831034153,0.009333333333799366,310.57000000000005,0.1059349905731197,0.01122222222772696,1674.5,406.8049628234357,165490.2777777769,37.42,15.275165029113973,233.33066666666647,126.9,7.187179944561085,51.65555555550108,8.800000000000011,48675.0,0.07032854209445585,0.012833675564681724,42565.9,0,68.9,29.3,50.5,135.0,133.0,131.0,1192.0,1751.0,1395.0,82128.8,51304.3,70447.5,-43.900000000000006,-0.637155297532656,2.0,0.014814814814814836,755.0,0.6333892617449663,-33453.8,-0.407333359308793
301.8,310.5,1593,34.9,139,0,301.78000000000003,0.07888106377762368,0.006222222222689534,310.58000000000004,0.09189365837736047,0.00844444444997503,1673.9,406.9330957841148,165594.54444444354,36.739999999999995,15.214700493638082,231.48711111111092,129.2,6.988880056518001,48.84444444439506,8.699999999999989,55595.7,0.08720200752823086,0.021894604767879546,43159.5,0,25.0,68.9,29.3,137.0,135.0,133.0,1947.0,1192.0,1751.0,48675.0,82128.8,51304.3,9.899999999999999,0.3959999999999999,2.0,0.014598540145985384,-354.0,-0.18181818181818177,6920.699999999997,0.1421818181818182
301.8,310.5,1478,38.6,141,0,301.8,0.047140452084086015,0.0022222222226920096,310.59000000000003,0.07378647877491393,0.0054444444500008245,1676.2,405.62127930154423,164528.62222222134,36.7,15.208623284907219,231.30222222222204,131.5,6.670832032059853,44.49999999995579,8.699999999999989,57050.8,0.09533468559837728,0.02609871534820825,43780.5,2,34.9,25.0,68.9,139.0,137.0,135.0,1593.0,1947.0,1192.0,55595.7,48675.0,82128.8,3.700000000000003,0.10601719197707737,2.0,0.014388489208633004,-115.0,-0.07219083490269929,1455.1000000000058,0.02617288747151325
301.7,310.6,1505,44.5,146,0,301.8,0.047140452084086015,0.0022222222226920096,310.6,0.06666666670854168,0.00444444445002778,1664.2,409.06473272032946,167333.9555555546,37.56,15.400303027321675,237.16933333333316,134.0,6.9761498454826905,48.66666666662817,8.900000000000034,66972.5,0.09694555112881806,0.02954847277556441,45347.600000000006,1,38.6,34.9,25.0,141.0,139.0,137.0,1478.0,1593.0,1947.0,57050.8,55595.7,48675.0,5.899999999999999,0.15284974093264236,5.0,0.03546099290780136,27.0,0.0182679296346413,9921.699999999997,0.1739099188793145
301.7,310.5,2465,13.7,149,0,301.79,0.05676462122388725,0.0032222222226913908,310.59000000000003,0.07378647877491393,0.0054444444500008245,1643.5,353.9209736022359,125260.05555555457,37.75,15.05502869106827,226.65388888888876,136.5,7.457285773730164,55.61111111107829,8.800000000000011,33770.5,0.060421735604217354,0.005555555555555555,46264.5,0,44.5,38.6,34.9,146.0,141.0,139.0,1505.0,1478.0,1593.0,66972.5,57050.8,55595.7,-30.8,-0.6921348314606741,3.0,0.020547945205479534,960.0,0.6378737541528239,-33202.0,-0.49575572063160256
301.8,310.6,1403,46.8,151,0,301.79,0.05676462122388725,0.0032222222226913908,310.59000000000003,0.07378647877491393,0.0054444444500008245,1618.8,361.94499275135263,131004.17777777673,39.24,15.148758658348505,229.48488888888883,139.0,7.731609003160382,59.77777777775067,8.800000000000011,65660.4,0.10754985754985755,0.03333333333333333,46900.600000000006,0,13.7,44.5,38.6,149.0,146.0,141.0,2465.0,1505.0,1478.0,33770.5,66972.5,57050.8,33.099999999999994,2.4160583941605838,2.0,0.01342281879194629,-1062.0,-0.43083164300202836,31889.899999999994,0.9443123436135086
301.7,310.5,1458,41.4,153,0,301.78,0.06324555320707138,0.004000000000468498,310.58000000000004,0.07888106380971033,0.006222222227751593,1618.7,361.9941835014588,131039.78888888784,39.36,15.161955312191395,229.8848888888889,141.5,7.82091213776534,61.16666666664523,8.800000000000011,60361.2,0.10486634681288554,0.028375599725839615,47506.5,1,46.8,13.7,44.5,151.0,149.0,146.0,1403.0,2465.0,1505.0,65660.4,33770.5,66972.5,-5.399999999999999,-0.11538461538461531,2.0,0.013245033112582849,55.0,0.039201710620099695,-5299.199999999997,-0.08070617906683475
301.6,310.4,1369,45.4,156,0,301.76000000000005,0.08432740427392704,0.007111111111578329,310.56,0.09660917833626692,0.009333333338808624,1616.1,363.8679400246424,132399.87777777674,38.85,14.827695557825415,219.86055555555552,144.0,8.082903768653788,65.33333333331761,8.799999999999955,62152.6,0.11386861313868613,0.03313868613138686,48422.399999999994,2,41.4,46.8,13.7,153.0,151.0,149.0,1458.0,1403.0,2465.0,60361.2,65660.4,33770.5,4.0,0.09661835748792269,3.0,0.019607843137254832,-89.0,-0.06104252400548693,1791.4000000000015,0.029678005076108516
301.6,310.4,1377,44.9,161,0,301.74,0.09660917831034135,0.00933333333379933,310.53000000000003,0.09486832983347342,0.009000000005392701,1578.7,367.6626019720904,135175.78888888776,40.410000000000004,14.528932820028073,211.0898888888889,146.8,8.67691701521223,75.2888888888795,8.799999999999955,61827.299999999996,0.11683599419448476,0.03258345428156749,49974.399999999994,1,45.4,41.4,46.8,156.0,153.0,151.0,1369.0,1458.0,1403.0,62152.6,60361.2,65660.4,-0.5,-0.011013215859030812,5.0,0.03205128205128216,8.0,0.005843681519357213,-325.3000000000029,-0.00523389206565783
301.6,310.4,1452,45.7,164,0,301.72,0.10327955590112033,0.010666666667132639,310.51000000000005,0.0994428926280083,0.009888888894225588,1604.7,345.8223853688786,119593.12222222117,38.089999999999996,10.86425842435235,118.032111111111,149.7,9.129317852087397,83.34444444444163,8.799999999999955,66356.40000000001,0.11286992429456297,0.03145216792842395,50905.6,1,44.9,45.4,41.4,161.0,156.0,153.0,1377.0,1369.0,1458.0,61827.299999999996,62152.6,60361.2,0.8000000000000043,0.017817371937639326,3.0,0.01863354037267073,75.0,0.05446623093681913,4529.100000000013,0.07325404796910129
301.6,310.4,1517,41.1,167,0,301.69,0.08755950357976966,0.007666666667135695,310.47999999999996,0.07888106380796941,0.006222222227476943,1561.7,324.61431816165225,105374.45555555438,39.7,9.854947995803933,97.11999999999995,152.7,9.416887903006062,88.6777777777819,8.799999999999955,62348.700000000004,0.11001317523056653,0.02707509881422925,51836.799999999996,0,45.7,44.9,45.4,164.0,161.0,156.0,1452.0,1377.0,1369.0,66356.40000000001,61827.299999999996,62152.6,-4.600000000000001,-0.10065645514223198,3.0,0.018292682926829285,65.0,0.044765840220385655,-4007.7000000000044,-0.060396585709893924
301.7,310.5,1354,50.0,169,0,301.68,0.07888106377764142,0.006222222222692334,310.47999999999996,0.07888106380796941,0.006222222227476943,1537.8,330.79325533900555,109424.17777777652,41.21,10.188931903459428,103.81433333333335,155.7,9.345824973990018,87.3444444444555,8.800000000000011,67700.0,0.12472324723247233,0.03690036900369004,52474.5,0,41.1,45.7,44.9,167.0,164.0,161.0,1517.0,1452.0,1377.0,62348.700000000004,66356.40000000001,61827.299999999996,8.899999999999999,0.2165450121654502,2.0,0.011976047904191711,-163.0,-0.10744891232696108,5351.299999999996,0.08582857381148279
301.7,310.5,1724,33.0,171,0,301.66999999999996,0.0674948557745455,0.004555555556026699,310.47999999999996,0.07888106380796941,0.006222222227476943,1562.4,334.9727020387033,112206.71111110991,40.65,10.497539394226312,110.19833333333332,158.7,8.90754985641183,79.34444444446241,8.800000000000011,56892.0,0.09913043478260869,0.019130434782608695,53095.5,1,50.0,41.1,45.7,169.0,167.0,164.0,1354.0,1517.0,1452.0,67700.0,62348.700000000004,66356.40000000001,-17.0,-0.33999999999999997,2.0,0.01183431952662728,370.0,0.27326440177252587,-10808.0,-0.1596454948301329
301.7,310.5,1399,53.2,174,0,301.66999999999996,0.0674948557745455,0.004555555556026699,310.46999999999997,0.06749485580977266,0.004555555560782002,1551.8,338.64789974248885,114682.39999999879,41.519999999999996,11.189757221077976,125.21066666666671,161.5,8.87255443613882,78.72222222224667,8.800000000000011,74426.8,0.12428571428571429,0.038,54027.0,0,33.0,50.0,41.1,171.0,169.0,167.0,1724.0,1354.0,1517.0,56892.0,67700.0,62348.700000000004,20.200000000000003,0.6121212121212123,3.0,0.01754385964912286,-325.0,-0.18851508120649652,17534.800000000003,0.30821205090346626
301.7,310.5,1388,50.5,176,0,301.67,0.0674948557745455,0.004555555556026699,310.46999999999997,0.06749485580977266,0.004555555560782002,1444.1,110.07315749081864,12116.099999998563,45.2,5.755770051773183,33.12888888888907,164.2,8.753412033159014,76.62222222225301,8.800000000000011,70094.0,0.12670986321094313,0.03635709143268539,54648.0,2,53.2,33.0,50.0,174.0,171.0,169.0,1399.0,1724.0,1354.0,74426.8,56892.0,67700.0,-2.700000000000003,-0.050751879699248215,2.0,0.011494252873563315,-11.0,-0.00786275911365264,-4332.800000000003,-0.058215589008260515
301.7,310.5,1523,34.7,181,0,301.65999999999997,0.05163977795400354,0.00266666666713879,310.46,0.05163977799976831,0.002666666671865355,1456.1,111.62481802896069,12460.099999998589,43.989999999999995,6.593001339804718,43.4676666666668,167.2,8.866917289693193,78.62222222226008,8.800000000000011,52848.100000000006,0.11876640419947507,0.022769028871391078,56200.5,0,50.5,53.2,33.0,176.0,174.0,171.0,1388.0,1399.0,1724.0,70094.0,74426.8,56892.0,-15.799999999999997,-0.3128712871287128,5.0,0.02840909090909083,135.0,0.0972622478386167,-17245.899999999994,-0.24603960396039593
301.7,310.5,1377,43.1,183,0,301.66,0.05163977795400354,0.00266666666713879,310.46,0.05163977799976831,0.002666666671865355,1448.0,114.3765710274555,13081.999999998572,44.160000000000004,6.540506266507384,42.778222222222354,170.2,8.59974159818773,73.95555555560047,8.800000000000011,59348.700000000004,0.1328011611030479,0.03127721335268505,56821.5,0,34.7,50.5,53.2,181.0,176.0,174.0,1523.0,1388.0,1399.0,52848.100000000006,70094.0,74426.8,8.399999999999999,0.24207492795389052,2.0,0.011049723756906049,-146.0,-0.09586342744583065,6500.5999999999985,0.1230053682156973
301.7,310.6,1417,45.2,185,0,301.66999999999996,0.048304589158837306,0.002333333333804063,310.48,0.06324555324488905,0.004000000005252096,1452.8,111.66796019150667,12469.733333331917,44.14,6.536597823876825,42.72711111111125,173.1,8.157477823720772,66.54444444449616,8.900000000000034,64048.4,0.1304654442877292,0.03187588152327222,57461.00000000001,1,43.1,34.7,50.5,183.0,181.0,176.0,1377.0,1523.0,1388.0,59348.700000000004,52848.100000000006,70094.0,2.1000000000000014,0.04872389791183296,2.0,0.010928961748633892,40.0,0.029048656499636838,4699.699999999997,0.07918791818523396
301.7,310.7,1542,40.0,188,0,301.67999999999995,0.042163702141144996,0.0017777777782471951,310.51,0.08755950360753047,0.007666666671997141,1469.3,111.41319490975303,12412.899999998617,43.65,6.655866251327146,44.30055555555568,175.8,8.175845182273362,66.84444444450254,9.0,61680.0,0.1218405703175632,0.02592352559948153,58411.6,0,45.2,43.1,34.7,185.0,183.0,181.0,1417.0,1377.0,1523.0,64048.4,59348.700000000004,52848.100000000006,-5.200000000000003,-0.11504424778761069,3.0,0.016216216216216273,125.0,0.08821453775582211,-2368.4000000000015,-0.036978285171838765
301.8,310.8,1557,33.3,190,0,301.7,0.04714045208404955,0.0022222222226885714,310.55,0.11785113022082619,0.013888888894326133,1479.8,114.506477254922,13111.733333331971,42.410000000000004,7.350351465519643,54.02766666666677,178.4,8.140434058865102,66.26666666673096,9.0,51848.1,0.12195121951219512,0.021373555840821564,59052.0,0,40.0,45.2,43.1,188.0,185.0,183.0,1542.0,1417.0,1377.0,61680.0,64048.4,59348.700000000004,-6.700000000000003,-0.1675000000000001,2.0,0.010638297872340496,15.0,0.009727626459143934,-9831.900000000001,-0.15940175097276266
301.7,310.7,1641,31.9,192,0,301.71,0.031622776609030546,0.0010000000004646496,310.58000000000004,0.11352924246379945,0.012888888894404163,1492.2,125.19744406336203,15674.399999998663,41.489999999999995,8.072786934441474,65.16988888888898,180.9,8.089087299158269,65.43333333340361,9.0,52347.899999999994,0.11693057247259439,0.019427527405602923,59654.399999999994,0,33.3,40.0,45.2,190.0,188.0,185.0,1557.0,1542.0,1417.0,51848.1,61680.0,64048.4,-1.3999999999999986,-0.04204204204204198,2.0,0.010526315789473717,84.0,0.05394990366088637,499.79999999999563,0.009639697500969158
301.7,310.7,1318,55.0,194,0,301.71,0.031622776609030546,0.0010000000004646496,310.6,0.11547005386204015,0.013333333338902454,1488.6,130.03691783489276,16909.599999998652,41.989999999999995,8.78210933913058,77.12544444444455,183.4,7.862710869814459,61.82222222229845,9.0,72490.0,0.1470811220621683,0.04169825625473844,60275.799999999996,0,31.9,33.3,40.0,192.0,190.0,188.0,1641.0,1557.0,1542.0,52347.899999999994,51848.1,61680.0,23.1,0.7241379310344829,2.0,0.01041666666666674,-323.0,-0.19683120048750757,20142.100000000006,0.38477379226291797
